Flow Duration,Flow IAT Mean,Fwd PSH Flags,Bwd Packet Length Mean,Bwd Packet Length Max,Flow Bytes/s,Down/Up Ratio,SYN Flag Count,Fwd Packet Length Mean,Fwd IAT Std,Packet Length Mean,Fwd Packet Length Max,Subflow Fwd Packets,Flow Packets/s,Total Fwd Packets,Destination Port,Label
5427268,1809089.4,0,0.0,0,0.0,0,0,0.0,3836416.2,0.0,0,3,0.73701906,3,80,Brute Force
9787732,1398247.4,0,92.5,370,76.933044,1,0,95.75,2760695.8,83.666664,383,4,0.81734973,4,80,Brute Force
5251761,1750587.0,0,0.0,0,0.0,0,0,0.0,3712273.0,0.0,0,3,0.7616493,3,80,Brute Force
5290710,1763570.0,0,0.0,0,0.0,0,0,0.0,3739863.8,0.0,0,3,0.7560422,3,80,Brute Force
5763157,1921052.4,0,0.0,0,0.0,0,0,0.0,4074194.5,0.0,0,3,0.694064,3,80,Brute Force
5544299,1848099.6,0,0.0,0,0.0,0,0,0.0,3919157.0,0.0,0,3,0.72146183,3,80,Brute Force
5794258,1931419.4,0,0.0,0,0.0,0,0,0.0,4096179.0,0.0,0,3,0.6903386,3,80,Brute Force
8924975,1274996.4,0,91.0,364,108.235596,1,0,150.5,2259383.8,107.333336,602,4,0.89636105,4,80,Brute Force
5317966,1772655.4,0,0.0,0,0.0,0,0,0.0,3759391.2,0.0,0,3,0.7521673,3,80,Brute Force
5432238,1810746.0,0,0.0,0,0.0,0,0,0.0,3839951.8,0.0,0,3,0.73634475,3,80,Brute Force
5049094,1683031.4,0,0.0,0,0.0,0,0,0.0,3569288.2,0.0,0,3,0.7922213,3,80,Brute Force
4050296,1350098.6,0,0.0,0,0.0,0,0,0.0,2863098.0,0.0,0,3,0.98758215,3,80,Brute Force
5799463,1933154.4,0,0.0,0,0.0,0,0,0.0,4099596.5,0.0,0,3,0.689719,3,80,Brute Force
5273975,1757991.6,0,0.0,0,0.0,0,0,0.0,3728034.5,0.0,0,3,0.7584412,3,80,Brute Force
5638042,1879347.4,0,0.0,0,0.0,0,0,0.0,3985460.2,0.0,0,3,0.70946616,3,80,Brute Force
5698207,1899402.4,0,0.0,0,0.0,0,0,0.0,4028044.5,0.0,0,3,0.7019752,3,80,Brute Force
5074022,1691340.6,0,0.0,0,0.0,0,0,0.0,3586445.5,0.0,0,3,0.78832924,3,80,Brute Force
5982401,1994133.6,0,0.0,0,0.0,0,0,0.0,4229213.5,0.0,0,3,0.66862786,3,80,Brute Force
5263617,1754539.0,0,0.0,0,0.0,0,0,0.0,3720676.5,0.0,0,3,0.7599337,3,80,Brute Force
5745095,1915031.6,0,0.0,0,0.0,0,0,0.0,4061418.5,0.0,0,3,0.6962461,3,80,Brute Force
5678643,1892881.0,0,0.0,0,0.0,0,0,0.0,4014397.2,0.0,0,3,0.7043936,3,80,Brute Force
34239697,111894.44,0,694.2692,1068,3392.4075,0,0,216.50739,353631.5,377.12662,602,203,8.966201,203,80,Brute Force
5544173,1848057.6,0,0.0,0,0.0,0,0,0.0,3919075.0,0.0,0,3,0.7214782,3,80,Brute Force
33280386,108759.43,0,694.3173,1068,3490.3442,0,0,216.50739,321671.9,377.14285,602,203,9.224652,203,80,Brute Force
5760303,1920101.0,0,0.0,0,0.0,0,0,0.0,4071944.5,0.0,0,3,0.69440794,3,80,Brute Force
5913326,1971108.6,0,0.0,0,0.0,0,0,0.0,4180090.0,0.0,0,3,0.6764383,3,80,Brute Force
5792128,1930709.4,0,0.0,0,0.0,0,0,0.0,4094665.8,0.0,0,3,0.69059247,3,80,Brute Force
33347126,108977.54,0,694.25,1068,3483.1487,0,0,216.50739,321321.7,377.12012,602,203,9.206191,203,80,Brute Force
5879968,1959989.4,0,0.0,0,0.0,0,0,0.0,4156530.8,0.0,0,3,0.6802758,3,80,Brute Force
5986055,1995351.6,0,0.0,0,0.0,0,0,0.0,4231849.5,0.0,0,3,0.66821975,3,80,Brute Force
5875578,1958526.0,0,0.0,0,0.0,0,0,0.0,4153685.2,0.0,0,3,0.6807841,3,80,Brute Force
5678012,1892670.6,0,0.0,0,0.0,0,0,0.0,4014002.0,0.0,0,3,0.70447195,3,80,Brute Force
5722373,1907457.6,0,0.0,0,0.0,0,0,0.0,4045065.8,0.0,0,3,0.6990107,3,80,Brute Force
5518991,1839663.6,0,0.0,0,0.0,0,0,0.0,3901267.2,0.0,0,3,0.7247702,3,80,Brute Force
5543412,1847804.0,0,0.0,0,0.0,0,0,0.0,3918501.5,0.0,0,3,0.7215772,3,80,Brute Force
5969157,1989719.0,0,0.0,0,0.0,0,0,0.0,4219927.5,0.0,0,3,0.67011136,3,80,Brute Force
5846876,1948958.6,0,0.0,0,0.0,0,0,0.0,4133360.2,0.0,0,3,0.684126,3,80,Brute Force
5096552,1698850.6,0,0.0,0,0.0,0,0,0.0,3602557.8,0.0,0,3,0.78484434,3,80,Brute Force
5977841,1992613.6,0,0.0,0,0.0,0,0,0.0,4225744.5,0.0,0,3,0.6691379,3,80,Brute Force
5936286,1978762.0,0,0.0,0,0.0,0,0,0.0,4196340.5,0.0,0,3,0.673822,3,80,Brute Force
5883341,1961113.6,0,0.0,0,0.0,0,0,0.0,4158891.8,0.0,0,3,0.6798858,3,80,Brute Force
21405204,465330.53,0,1046.8948,2896,1206.1553,0,0,211.67857,1474704.4,537.875,561,28,2.1957278,28,80,Brute Force
5863965,1954655.0,0,0.0,0,0.0,0,0,0.0,4145199.2,0.0,0,3,0.6821323,3,80,Brute Force
5554616,1851538.6,0,0.0,0,0.0,0,0,0.0,3926446.5,0.0,0,3,0.7201218,3,80,Brute Force
5047806,1682602.0,0,0.0,0,0.0,0,0,0.0,3568101.8,0.0,0,3,0.7924235,3,80,Brute Force
83,83.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,24096.385,1,80,Brute Force
5076440,1692146.6,0,0.0,0,0.0,0,0,0.0,3588326.5,0.0,0,3,0.78795373,3,80,Brute Force
90,90.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,22222.223,1,80,Brute Force
5937144,1979048.0,0,0.0,0,0.0,0,0,0.0,4196985.5,0.0,0,3,0.6737246,3,80,Brute Force
5078793,1692931.0,0,0.0,0,0.0,0,0,0.0,3590018.5,0.0,0,3,0.7875887,3,80,Brute Force
29,29.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,68965.516,1,80,Brute Force
5126113,1708704.4,0,0.0,0,0.0,0,0,0.0,3623470.5,0.0,0,3,0.7803183,3,80,Brute Force
5904686,1968228.6,0,0.0,0,0.0,0,0,0.0,4174044.2,0.0,0,3,0.67742807,3,80,Brute Force
5315520,1771840.0,0,0.0,0,0.0,0,0,0.0,3757388.8,0.0,0,3,0.7525134,3,80,Brute Force
5556548,1852182.6,0,0.0,0,0.0,0,0,0.0,3927834.0,0.0,0,3,0.7198714,3,80,Brute Force
5402953,1800984.4,0,0.0,0,0.0,0,0,0.0,3819194.8,0.0,0,3,0.7403359,3,80,Brute Force
5267722,1755907.4,0,0.0,0,0.0,0,0,0.0,3723580.5,0.0,0,3,0.75934154,3,80,Brute Force
5562534,1854178.0,0,0.0,0,0.0,0,0,0.0,3932386.2,0.0,0,3,0.7190967,3,80,Brute Force
5726419,1908806.4,0,0.0,0,0.0,0,0,0.0,4048192.8,0.0,0,3,0.69851685,3,80,Brute Force
5169213,1723071.0,0,0.0,0,0.0,0,0,0.0,3653927.0,0.0,0,3,0.7738122,3,80,Brute Force
5906099,1968699.6,0,0.0,0,0.0,0,0,0.0,4175268.2,0.0,0,3,0.677266,3,80,Brute Force
5961168,1987056.0,0,0.0,0,0.0,0,0,0.0,4214211.0,0.0,0,3,0.6710094,3,80,Brute Force
5222648,1740882.6,0,0.0,0,0.0,0,0,0.0,3691714.0,0.0,0,3,0.765895,3,80,Brute Force
5651403,1883801.0,0,0.0,0,0.0,0,0,0.0,3994901.0,0.0,0,3,0.7077888,3,80,Brute Force
5712979,1904326.4,0,0.0,0,0.0,0,0,0.0,4038727.2,0.0,0,3,0.7001601,3,80,Brute Force
64,64.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,31250.0,1,80,Brute Force
5364702,1788234.0,0,0.0,0,0.0,0,0,0.0,3792179.8,0.0,0,3,0.7456146,3,80,Brute Force
5957229,1985743.0,0,0.0,0,0.0,0,0,0.0,4211236.0,0.0,0,3,0.6714531,3,80,Brute Force
5608833,1869611.0,0,0.0,0,0.0,0,0,0.0,3964826.2,0.0,0,3,0.7131608,3,80,Brute Force
5863568,1954522.6,0,0.0,0,0.0,0,0,0.0,4144847.8,0.0,0,3,0.6821785,3,80,Brute Force
5005090,1668363.4,0,0.0,0,0.0,0,0,0.0,3537938.0,0.0,0,3,0.7991864,3,80,Brute Force
5580367,1860122.4,0,0.0,0,0.0,0,0,0.0,3944719.0,0.0,0,3,0.7167987,3,80,Brute Force
5841944,1947314.6,0,0.0,0,0.0,0,0,0.0,4129909.5,0.0,0,3,0.6847036,3,80,Brute Force
5667031,1889010.4,0,0.0,0,0.0,0,0,0.0,4005904.8,0.0,0,3,0.70583695,3,80,Brute Force
49,49.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,40816.33,1,80,Brute Force
5802149,1934049.6,0,0.0,0,0.0,0,0,0.0,4101743.2,0.0,0,3,0.6893997,3,80,Brute Force
34522607,112818.98,0,694.1539,1068,3364.2593,0,0,216.50739,356060.7,377.08768,602,203,8.892723,203,80,Brute Force
5799027,1933009.0,0,0.0,0,0.0,0,0,0.0,4099357.5,0.0,0,3,0.6897709,3,80,Brute Force
5528004,1842668.0,0,0.0,0,0.0,0,0,0.0,3907974.0,0.0,0,3,0.72358847,3,80,Brute Force
5881217,1960405.6,0,0.0,0,0.0,0,0,0.0,4157367.2,0.0,0,3,0.6801313,3,80,Brute Force
5465558,1821852.6,0,0.0,0,0.0,0,0,0.0,3863437.8,0.0,0,3,0.73185575,3,80,Brute Force
5887864,1962621.4,0,0.0,0,0.0,0,0,0.0,4162082.8,0.0,0,3,0.6793635,3,80,Brute Force
5658025,1886008.4,0,0.0,0,0.0,0,0,0.0,3999576.2,0.0,0,3,0.70696044,3,80,Brute Force
5945354,1981784.6,0,0.0,0,0.0,0,0,0.0,4203137.5,0.0,0,3,0.6727942,3,80,Brute Force
5112864,1704288.0,0,0.0,0,0.0,0,0,0.0,3614116.0,0.0,0,3,0.7823404,3,80,Brute Force
5596953,1865651.0,0,0.0,0,0.0,0,0,0.0,3956389.0,0.0,0,3,0.7146746,3,80,Brute Force
5923668,1974556.0,0,0.0,0,0.0,0,0,0.0,4187485.0,0.0,0,3,0.67525727,3,80,Brute Force
5903500,1967833.4,0,0.0,0,0.0,0,0,0.0,4173142.0,0.0,0,3,0.67756414,3,80,Brute Force
5097005,1699001.6,0,0.0,0,0.0,0,0,0.0,3602882.2,0.0,0,3,0.7847746,3,80,Brute Force
5720247,1906749.0,0,0.0,0,0.0,0,0,0.0,4043575.2,0.0,0,3,0.6992705,3,80,Brute Force
32900651,107518.47,0,694.3173,1067,3530.6292,0,0,216.50739,320365.0,377.14285,602,203,9.331122,203,80,Brute Force
5792996,1930998.6,0,0.0,0,0.0,0,0,0.0,4095291.0,0.0,0,3,0.690489,3,80,Brute Force
5335293,1778431.0,0,0.0,0,0.0,0,0,0.0,3771388.8,0.0,0,3,0.7497245,3,80,Brute Force
5185118,398855.22,0,331.57144,1047,644.7298,1,0,146.0,56141.02,222.86667,372,7,2.700035,7,80,Brute Force
5368450,1789483.4,0,0.0,0,0.0,0,0,0.0,3795090.2,0.0,0,3,0.745094,3,80,Brute Force
5609141,1869713.6,0,0.0,0,0.0,0,0,0.0,3965010.0,0.0,0,3,0.71312165,3,80,Brute Force
5163633,1721211.0,0,0.0,0,0.0,0,0,0.0,3650247.2,0.0,0,3,0.77464837,3,80,Brute Force
8807044,1258149.1,0,91.0,364,109.68493,1,0,150.5,2191723.2,107.333336,602,4,0.9083638,4,80,Brute Force
5684396,1894798.6,0,0.0,0,0.0,0,0,0.0,4018397.2,0.0,0,3,0.70368075,3,80,Brute Force
5308439,1769479.6,0,0.0,0,0.0,0,0,0.0,3752657.5,0.0,0,3,0.7535172,3,80,Brute Force
5419842,1806614.0,0,0.0,0,0.0,0,0,0.0,3831158.2,0.0,0,3,0.7380289,3,80,Brute Force
5608522,1869507.4,0,0.0,0,0.0,0,0,0.0,3964705.2,0.0,0,3,0.7132004,3,80,Brute Force
5452190,1817396.6,0,0.0,0,0.0,0,0,0.0,3854036.0,0.0,0,3,0.73365015,3,80,Brute Force
5811147,1937049.0,0,0.0,0,0.0,0,0,0.0,4107837.2,0.0,0,3,0.68833226,3,80,Brute Force
5915119,1971706.4,0,0.0,0,0.0,0,0,0.0,4181390.5,0.0,0,3,0.67623323,3,80,Brute Force
5810185,1936728.4,0,0.0,0,0.0,0,0,0.0,4107198.0,0.0,0,3,0.6884462,3,80,Brute Force
5533740,1844580.0,0,0.0,0,0.0,0,0,0.0,3911666.8,0.0,0,3,0.72283846,3,80,Brute Force
33137000,108290.85,0,694.2211,1068,3505.1453,0,0,216.50739,320811.03,377.11038,602,203,9.264568,203,80,Brute Force
73,73.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,27397.26,1,80,Brute Force
5388983,1796327.6,0,0.0,0,0.0,0,0,0.0,3809617.8,0.0,0,3,0.7422551,3,80,Brute Force
5879885,1959961.6,0,0.0,0,0.0,0,0,0.0,4156452.2,0.0,0,3,0.6802854,3,80,Brute Force
61,61.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,32786.887,1,80,Brute Force
71,71.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,28169.014,1,80,Brute Force
5168787,1722929.0,0,0.0,0,0.0,0,0,0.0,3653908.5,0.0,0,3,0.77387595,3,80,Brute Force
5227344,1742448.0,0,0.0,0,0.0,0,0,0.0,3695070.0,0.0,0,3,0.76520693,3,80,Brute Force
34265700,111979.414,0,694.1827,1067,3389.5703,0,0,216.50739,353251.5,377.0974,602,203,8.959396,203,80,Brute Force
5058590,1686196.6,0,0.0,0,0.0,0,0,0.0,3575716.0,0.0,0,3,0.7907342,3,80,Brute Force
5018586,1672862.0,0,0.0,0,0.0,0,0,0.0,3547694.8,0.0,0,3,0.79703724,3,80,Brute Force
5892937,1964312.4,0,0.0,0,0.0,0,0,0.0,4165702.5,0.0,0,3,0.6787787,3,80,Brute Force
32857904,107378.77,0,694.21155,1068,3534.8877,0,0,216.50739,320645.88,377.10715,602,203,9.343262,203,80,Brute Force
75,75.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,26666.666,1,80,Brute Force
5748906,1916302.0,0,0.0,0,0.0,0,0,0.0,4063853.0,0.0,0,3,0.69578457,3,80,Brute Force
46,46.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,43478.26,1,80,Brute Force
5887702,1962567.4,0,0.0,0,0.0,0,0,0.0,4162037.5,0.0,0,3,0.6793822,3,80,Brute Force
76,76.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,26315.79,1,80,Brute Force
5296518,1765506.0,0,0.0,0,0.0,0,0,0.0,3743955.0,0.0,0,3,0.75521314,3,80,Brute Force
5857347,1952449.0,0,0.0,0,0.0,0,0,0.0,4140849.2,0.0,0,3,0.68290305,3,80,Brute Force
5368208,1789402.6,0,0.0,0,0.0,0,0,0.0,3794803.0,0.0,0,3,0.7451276,3,80,Brute Force
5081436,1693812.0,0,0.0,0,0.0,0,0,0.0,3591867.8,0.0,0,3,0.78717905,3,80,Brute Force
33999237,111108.62,0,694.0961,1068,3414.547,0,0,216.28572,346023.6,376.9221,602,203,9.029614,203,80,Brute Force
5087312,1695770.6,0,0.0,0,0.0,0,0,0.0,3596005.8,0.0,0,3,0.78626984,3,80,Brute Force
5285545,1761848.4,0,0.0,0,0.0,0,0,0.0,3736194.5,0.0,0,3,0.756781,3,80,Brute Force
5760921,1920307.0,0,0.0,0,0.0,0,0,0.0,4072347.5,0.0,0,3,0.69433343,3,80,Brute Force
9834468,1404924.0,0,92.5,370,76.56744,1,0,95.75,2786113.8,83.666664,383,4,0.8134655,4,80,Brute Force
5921092,1973697.4,0,0.0,0,0.0,0,0,0.0,4185877.0,0.0,0,3,0.67555106,3,80,Brute Force
66,66.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,30303.031,1,80,Brute Force
5559905,1853301.6,0,0.0,0,0.0,0,0,0.0,3930202.0,0.0,0,3,0.71943676,3,80,Brute Force
5457414,1819138.0,0,0.0,0,0.0,0,0,0.0,3857742.8,0.0,0,3,0.7329479,3,80,Brute Force
5701647,1900549.0,0,0.0,0,0.0,0,0,0.0,4030435.8,0.0,0,3,0.7015517,3,80,Brute Force
53,53.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,37735.848,1,80,Brute Force
5903537,1967845.6,0,0.0,0,0.0,0,0,0.0,4173451.0,0.0,0,3,0.6775599,3,80,Brute Force
5031910,1677303.4,0,0.0,0,0.0,0,0,0.0,3556849.0,0.0,0,3,0.79492676,3,80,Brute Force
5620698,1873566.0,0,0.0,0,0.0,0,0,0.0,3973189.2,0.0,0,3,0.7116554,3,80,Brute Force
5506513,1835504.4,0,0.0,0,0.0,0,0,0.0,3892707.0,0.0,0,3,0.72641253,3,80,Brute Force
50,50.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,40000.0,1,80,Brute Force
34166352,111654.74,0,694.2308,1069,3399.5728,0,0,216.50739,356860.34,377.11365,602,203,8.985449,203,80,Brute Force
102,102.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,19607.844,1,80,Brute Force
45,45.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,44444.445,1,80,Brute Force
5896858,1965619.4,0,0.0,0,0.0,0,0,0.0,4168458.0,0.0,0,3,0.6783273,3,80,Brute Force
5147945,1715981.6,0,0.0,0,0.0,0,0,0.0,3638909.5,0.0,0,3,0.77700907,3,80,Brute Force
5978828,1992942.6,0,0.0,0,0.0,0,0,0.0,4226636.0,0.0,0,3,0.66902745,3,80,Brute Force
5934227,1978075.6,0,0.0,0,0.0,0,0,0.0,4195145.0,0.0,0,3,0.67405576,3,80,Brute Force
5545568,1848522.6,0,0.0,0,0.0,0,0,0.0,3920034.5,0.0,0,3,0.7212967,3,80,Brute Force
5953154,1984384.6,0,0.0,0,0.0,0,0,0.0,4208308.0,0.0,0,3,0.6719127,3,80,Brute Force
5890593,1963531.0,0,0.0,0,0.0,0,0,0.0,4164289.8,0.0,0,3,0.6790488,3,80,Brute Force
5068168,1689389.4,0,0.0,0,0.0,0,0,0.0,3582756.0,0.0,0,3,0.7892398,3,80,Brute Force
5918917,1972972.4,0,0.0,0,0.0,0,0,0.0,4184040.8,0.0,0,3,0.6757993,3,80,Brute Force
34194236,111745.87,0,694.1827,1069,3396.6543,0,0,216.50739,353200.16,377.0974,602,203,8.978122,203,80,Brute Force
5957116,1985705.4,0,0.0,0,0.0,0,0,0.0,4211156.0,0.0,0,3,0.6714659,3,80,Brute Force
5937759,1979253.0,0,0.0,0,0.0,0,0,0.0,4197361.0,0.0,0,3,0.67365485,3,80,Brute Force
5693681,1897893.6,0,0.0,0,0.0,0,0,0.0,4024808.8,0.0,0,3,0.7025332,3,80,Brute Force
5156224,1718741.4,0,0.0,0,0.0,0,0,0.0,3644748.0,0.0,0,3,0.7757615,3,80,Brute Force
42,42.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,47619.047,1,80,Brute Force
5322229,1774076.4,0,0.0,0,0.0,0,0,0.0,3762095.8,0.0,0,3,0.7515648,3,80,Brute Force
5235647,1745215.6,0,0.0,0,0.0,0,0,0.0,3700911.2,0.0,0,3,0.76399344,3,80,Brute Force
51,51.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,39215.688,1,80,Brute Force
5687192,1895730.6,0,0.0,0,0.0,0,0,0.0,4020207.5,0.0,0,3,0.7033348,3,80,Brute Force
33988210,111072.58,0,694.1539,1068,3415.8315,0,0,216.28572,345999.03,376.94156,602,203,9.032544,203,80,Brute Force
5995387,1998462.4,0,0.0,0,0.0,0,0,0.0,4238201.0,0.0,0,3,0.66717964,3,80,Brute Force
5668983,1889661.0,0,0.0,0,0.0,0,0,0.0,4007346.0,0.0,0,3,0.70559394,3,80,Brute Force
33026758,107930.58,0,694.1827,1068,3516.724,0,0,216.50739,320326.06,377.0974,602,203,9.295493,203,80,Brute Force
5548440,1849480.0,0,0.0,0,0.0,0,0,0.0,3922376.5,0.0,0,3,0.72092336,3,80,Brute Force
5898673,1966224.4,0,0.0,0,0.0,0,0,0.0,4169737.2,0.0,0,3,0.67811865,3,80,Brute Force
5604620,1868206.6,0,0.0,0,0.0,0,0,0.0,3961820.2,0.0,0,3,0.7136969,3,80,Brute Force
78,78.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,25641.025,1,80,Brute Force
5738602,1912867.4,0,0.0,0,0.0,0,0,0.0,4056551.5,0.0,0,3,0.6970339,3,80,Brute Force
5248725,1749575.0,0,0.0,0,0.0,0,0,0.0,3710109.5,0.0,0,3,0.76208985,3,80,Brute Force
5101698,1700566.0,0,0.0,0,0.0,0,0,0.0,3606149.8,0.0,0,3,0.78405267,3,80,Brute Force
5971007,1990335.6,0,0.0,0,0.0,0,0,0.0,4220892.0,0.0,0,3,0.66990376,3,80,Brute Force
5602058,1867352.6,0,0.0,0,0.0,0,0,0.0,3960018.5,0.0,0,3,0.7140233,3,80,Brute Force
5919972,1973324.0,0,0.0,0,0.0,0,0,0.0,4184798.0,0.0,0,3,0.67567885,3,80,Brute Force
5105251,1701750.4,0,0.0,0,0.0,0,0,0.0,3608987.5,0.0,0,3,0.78350705,3,80,Brute Force
5597577,1865859.0,0,0.0,0,0.0,0,0,0.0,3957118.8,0.0,0,3,0.7145949,3,80,Brute Force
5349805,1783268.4,0,0.0,0,0.0,0,0,0.0,3781654.5,0.0,0,3,0.7476908,3,80,Brute Force
5734027,1911342.4,0,0.0,0,0.0,0,0,0.0,4053300.8,0.0,0,3,0.69759,3,80,Brute Force
5224059,1741353.0,0,0.0,0,0.0,0,0,0.0,3692718.8,0.0,0,3,0.7656881,3,80,Brute Force
5126620,1708873.4,0,0.0,0,0.0,0,0,0.0,3623796.5,0.0,0,3,0.7802412,3,80,Brute Force
5009142,1669714.0,0,0.0,0,0.0,0,0,0.0,3540765.0,0.0,0,3,0.79853994,3,80,Brute Force
5765140,1921713.4,0,0.0,0,0.0,0,0,0.0,4075407.0,0.0,0,3,0.6938253,3,80,Brute Force
5453449,1817816.4,0,0.0,0,0.0,0,0,0.0,3854881.0,0.0,0,3,0.73348075,3,80,Brute Force
5961575,1987191.6,0,0.0,0,0.0,0,0,0.0,4214204.5,0.0,0,3,0.67096364,3,80,Brute Force
5846845,1948948.4,0,0.0,0,0.0,0,0,0.0,4133075.2,0.0,0,3,0.68412966,3,80,Brute Force
34,34.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,58823.53,1,80,Brute Force
5613342,1871114.0,0,0.0,0,0.0,0,0,0.0,3967994.8,0.0,0,3,0.71258795,3,80,Brute Force
5878161,1959387.0,0,0.0,0,0.0,0,0,0.0,4155254.2,0.0,0,3,0.68048495,3,80,Brute Force
5215672,1738557.4,0,0.0,0,0.0,0,0,0.0,3687034.2,0.0,0,3,0.7669194,3,80,Brute Force
5941375,1980458.4,0,0.0,0,0.0,0,0,0.0,4199938.0,0.0,0,3,0.67324483,3,80,Brute Force
5751097,1917032.4,0,0.0,0,0.0,0,0,0.0,4065383.8,0.0,0,3,0.6955195,3,80,Brute Force
5361780,1787260.0,0,0.0,0,0.0,0,0,0.0,3790177.2,0.0,0,3,0.7460209,3,80,Brute Force
5143338,1714446.0,0,0.0,0,0.0,0,0,0.0,3635626.2,0.0,0,3,0.7777051,3,80,Brute Force
52,52.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,38461.54,1,80,Brute Force
5552319,1850773.0,0,0.0,0,0.0,0,0,0.0,3924787.0,0.0,0,3,0.7204197,3,80,Brute Force
5767254,1922418.0,0,0.0,0,0.0,0,0,0.0,4076820.0,0.0,0,3,0.693571,3,80,Brute Force
40,40.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,50000.0,1,80,Brute Force
5766685,1922228.4,0,0.0,0,0.0,0,0,0.0,4076675.0,0.0,0,3,0.6936394,3,80,Brute Force
5587532,1862510.6,0,0.0,0,0.0,0,0,0.0,3949987.5,0.0,0,3,0.71587956,3,80,Brute Force
35179522,114965.76,0,693.96155,1067,3299.59,0,0,216.28572,391664.56,376.87662,602,203,8.726667,203,80,Brute Force
72,72.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,27777.777,1,80,Brute Force
5973309,1991103.0,0,0.0,0,0.0,0,0,0.0,4222517.0,0.0,0,3,0.6696456,3,80,Brute Force
5066015,1688671.6,0,0.0,0,0.0,0,0,0.0,3581229.2,0.0,0,3,0.7895752,3,80,Brute Force
5534746,1844915.4,0,0.0,0,0.0,0,0,0.0,3912679.2,0.0,0,3,0.72270703,3,80,Brute Force
9841375,1405910.8,0,92.5,370,76.513695,1,0,95.75,2790172.0,83.666664,383,4,0.8128945,4,80,Brute Force
5819000,1939666.6,0,0.0,0,0.0,0,0,0.0,4113657.2,0.0,0,3,0.6874033,3,80,Brute Force
5135657,1711885.6,0,0.0,0,0.0,0,0,0.0,3630205.0,0.0,0,3,0.7788682,3,80,Brute Force
5898761,1966253.6,0,0.0,0,0.0,0,0,0.0,4170057.0,0.0,0,3,0.6781085,3,80,Brute Force
5427135,1809045.0,0,0.0,0,0.0,0,0,0.0,3836207.8,0.0,0,3,0.7370371,3,80,Brute Force
5501396,1833798.6,0,0.0,0,0.0,0,0,0.0,3888868.0,0.0,0,3,0.72708815,3,80,Brute Force
5118494,1706164.6,0,0.0,0,0.0,0,0,0.0,3618046.2,0.0,0,3,0.78147984,3,80,Brute Force
9789452,1398493.1,0,92.5,370,76.919525,1,0,95.75,2760065.8,83.666664,383,4,0.8172061,4,80,Brute Force
5016659,1672219.6,0,0.0,0,0.0,0,0,0.0,3546069.0,0.0,0,3,0.79734343,3,80,Brute Force
5139257,1713085.6,0,0.0,0,0.0,0,0,0.0,3632729.2,0.0,0,3,0.77832264,3,80,Brute Force
5535958,1845319.4,0,0.0,0,0.0,0,0,0.0,3913278.8,0.0,0,3,0.72254884,3,80,Brute Force
5831423,1943807.6,0,0.0,0,0.0,0,0,0.0,4122215.5,0.0,0,3,0.6859389,3,80,Brute Force
5587473,1862491.0,0,0.0,0,0.0,0,0,0.0,3949706.8,0.0,0,3,0.7158871,3,80,Brute Force
5409047,1803015.6,0,0.0,0,0.0,0,0,0.0,3823516.5,0.0,0,3,0.7395018,3,80,Brute Force
5474506,1824835.4,0,0.0,0,0.0,0,0,0.0,3870067.5,0.0,0,3,0.73065954,3,80,Brute Force
5876931,1958977.0,0,0.0,0,0.0,0,0,0.0,4153833.0,0.0,0,3,0.68062735,3,80,Brute Force
33954782,110963.34,0,694.0192,1068,3418.782,0,0,216.28572,343511.4,376.89612,602,203,9.041436,203,80,Brute Force
5200366,1733455.4,0,0.0,0,0.0,0,0,0.0,3675959.8,0.0,0,3,0.7691766,3,80,Brute Force
5853511,1951170.4,0,0.0,0,0.0,0,0,0.0,4137797.2,0.0,0,3,0.68335056,3,80,Brute Force
5592882,1864294.0,0,0.0,0,0.0,0,0,0.0,3953799.0,0.0,0,3,0.71519476,3,80,Brute Force
5533187,1844395.6,0,0.0,0,0.0,0,0,0.0,3911688.5,0.0,0,3,0.7229107,3,80,Brute Force
